Date,open,hight,low,close,volume,close_adj
"2011-05-06","9950","10060","9950","10050","278034","10050"
"2011-05-09","10070","10090","9960","10000","309744","10000"
"2011-05-10","10000","10040","9950","10020","358188","10020"
"2011-05-11","10110","10120","10030","10060","252434","10060"
"2011-05-12","9950","10030","9890","9900","572794","9900"
"2011-05-13","9940","9940","9730","9860","424518","9860"
"2011-05-16","9770","9780","9740","9770","467910","9770"
"2011-05-17","9700","9790","9690","9760","316745","9760"
"2011-05-18","9800","9880","9780","9850","308922","9850"
"2011-05-19","9890","9920","9790","9800","312801","9800"
"2011-05-20","9810","9860","9790","9790","124583","9790"
"2011-05-23","9730","9740","9620","9660","658851","9660"
"2011-05-24","9620","9680","9600","9670","297176","9670"
"2011-05-25","9690","9700","9600","9610","299603","9610"
"2011-05-26","9690","9760","9680","9760","409133","9760"
"2011-05-27","9720","9780","9690","9730","279684","9730"
"2011-05-30","9680","9730","9640","9710","246714","9710"
"2011-05-31","9680","9890","9680","9880","464333","9880"
"2011-06-01","9890","9910","9850","9890","365246","9890"
"2011-06-02","9720","9760","9700","9750","444519","9750"
"2011-06-03","9740","9790","9680","9700","452206","9700"
"2011-06-06","9650","9680","9550","9590","662458","9590"
"2011-06-07","9570","9650","9550","9650","284402","9650"
"2011-06-08","9620","9660","9590","9650","322923","9650"
"2011-06-09","9600","9670","9580","9670","232252","9670"
"2011-06-10","9710","9810","9680","9690","707112","9690"
"2011-06-13","9580","9650","9580","9630","769816","9630"
"2011-06-14","9650","9750","9620","9740","358930","9740"
"2011-06-15","9780","9790","9710","9780","510116","9780"
"2011-06-16","9680","9680","9600","9610","533317","9610"
"2011-06-17","9630","9650","9510","9530","607996","9530"
"2011-06-20","9570","9610","9530","9530","296838","9530"
"2011-06-21","9620","9650","9570","9650","308068","9650"
"2011-06-22","9710","9840","9710","9800","660877","9800"
"2011-06-23","9740","9830","9740","9800","215284","9800"
"2011-06-24","9820","9880","9790","9870","219062","9870"
"2011-06-27","9820","9820","9760","9780","212582","9780"
"2011-06-28","9870","9900","9820","9830","451199","9830"
"2011-06-29","9960","9990","9920","9980","510259","9980"
"2011-06-30","10030","10040","9980","10010","438255","10010"
"2011-07-01","10060","10100","10040","10050","324690","10050"
"2011-07-04","10160","10190","10130","10150","495036","10150"
"2011-07-05","10160","10180","10140","10150","337880","10150"
"2011-07-06","10070","10140","10030","10140","479212","10140"
"2011-07-07","10100","10150","10080","10140","467479","10140"
"2011-07-08","10210","10250","10180","10210","546722","10210"
"2011-07-11","10130","10170","10110","10150","165773","10150"
"2011-07-12","10010","10030","9970","10000","333011","10000"
"2011-07-13","9940","10040","9940","10020","360540","10020"
"2011-07-14","9980","10060","9940","10000","178521","10000"
"2011-07-15","9990","10040","9980","10040","133579","10040"
"2011-07-19","9980","10000","9940","9950","150115","9950"
"2011-07-20","10060","10100","10040","10050","418660","10050"
"2011-07-21","10080","10090","10030","10060","132020","10060"
"2011-07-22","10160","10210","10140","10200","458344","10200"
"2011-07-25","10170","10170","10100","10120","254039","10120"
"2011-07-26","10150","10190","10100","10180","438094","10180"
"2011-07-27","10110","10120","10070","10090","276918","10090"
"2011-07-28","9990","10000","9910","9970","576929","9970"
"2011-07-29","9940","9970","9880","9900","394194","9900"
"2011-08-01","9980","10090","9980","10040","408341","10040"
"2011-08-02","9910","9940","9880","9900","551389","9900"
"2011-08-03","9740","9740","9660","9710","1057471","9710"
"2011-08-04","9740","9830","9670","9720","535771","9720"
"2011-08-05","9340","9400","9310","9370","1446836","9370"
"2011-08-08","9220","9270","9120","9190","1152139","9190"
"2011-08-09","8840","9060","8710","9060","2170891","9060"
"2011-08-10","9230","9230","9060","9060","654245","9060"
"2011-08-11","8860","9040","8860","9040","1229178","9040"
"2011-08-12","9130","9140","8980","9000","663218","9000"
"2011-08-15","9130","9170","9080","9120","219635","9120"
"2011-08-16","9170","9200","9120","9140","417106","9140"
"2011-08-17","9080","9140","9050","9110","620452","9110"
"2011-08-18","9100","9100","8980","8990","668454","8990"
"2011-08-19","8810","8850","8760","8780","879129","8780"
"2011-08-22","8750","8810","8670","8670","589033","8670"
"2011-08-23","8740","8800","8680","8800","555129","8800"
"2011-08-24","8870","8880","8670","8720","1120720","8720"
"2011-08-25","8800","8900","8790","8830","558916","8830"
"2011-08-26","8790","8860","8790","8860","305721","8860"
"2011-08-29","8860","8980","8800","8910","336675","8910"
"2011-08-30","9010","9050","8990","9010","243712","9010"
"2011-08-31","8990","9020","8960","9020","200633","9020"
"2011-09-01","9050","9150","9050","9110","505109","9110"
"2011-09-02","9040","9070","8960","9000","361333","9000"
"2011-09-05","8880","8900","8810","8830","326743","8830"
"2011-09-06","8740","8760","8640","8640","452751","8640"
"2011-09-07","8790","8830","8750","8830","336166","8830"
"2011-09-08","8910","8930","8800","8850","237787","8850"
"2011-09-09","8820","8860","8780","8780","102004","8780"
"2011-09-12","8600","8630","8570","8600","489044","8600"
"2011-09-13","8620","8690","8600","8690","334279","8690"
"2011-09-14","8690","8720","8540","8580","803358","8580"
"2011-09-15","8710","8750","8690","8710","850166","8710"
"2011-09-16","8840","8920","8830","8900","838938","8900"
"2011-09-20","8800","8820","8750","8770","403982","8770"
"2011-09-21","8770","8820","8760","8790","346069","8790"
"2011-09-22","8690","8690","8600","8640","562892","8640"
"2011-09-26","8600","8610","8410","8410","1341460","8410"
"2011-09-27","8550","8700","8530","8700","1224370","8700"
"2011-09-28","8720","8780","8710","8750","347718","8750"
"2011-09-29","8650","8830","8620","8830","1308826","8830"
"2011-09-30","8830","8870","8770","8800","1027120","8800"
"2011-10-03","8660","8680","8570","8650","389512","8650"
"2011-10-04","8530","8590","8480","8580","374743","8580"
"2011-10-05","8640","8640","8470","8480","1000521","8480"
"2011-10-06","8600","8670","8590","8630","607450","8630"
"2011-10-07","8720","8780","8690","8690","338053","8690"
"2011-10-11","8890","8920","8870","8870","524253","8870"
"2011-10-12","8830","8890","8800","8850","604695","8850"
"2011-10-13","8950","8970","8910","8910","1009277","8910"
"2011-10-14","8880","8910","8860","8870","423018","8870"
"2011-10-17","8990","9030","8980","9010","596118","9010"
"2011-10-18","8860","8890","8840","8860","476853","8860"
"2011-10-19","8950","8950","8860","8890","100487","8890"
"2011-10-20","8860","8860","8790","8800","89199","8800"
"2011-10-21","8800","8820","8770","8800","69571","8800"
"2011-10-24","8880","8970","8880","8950","139783","8950"
"2011-10-25","8980","8990","8870","8890","1135751","8890"
"2011-10-26","8800","8920","8760","8850","531573","8850"
"2011-10-27","8890","9040","8850","9040","918885","9040"
"2011-10-28","9200","9210","9120","9140","1527879","9140"
"2011-10-31","9120","9270","9080","9080","1066749","9080"
"2011-11-01","9000","9060","8950","8970","738115","8970"
"2011-11-02","8830","8830","8760","8810","943444","8810"
"2011-11-04","8900","8930","8850","8920","342876","8920"
"2011-11-07","8890","8900","8860","8880","83634","8880"
"2011-11-08","8870","8880","8760","8770","326541","8770"
"2011-11-09","8830","8880","8800","8870","115829","8870"
"2011-11-10","8660","8690","8610","8630","712937","8630"
"2011-11-11","8650","8680","8610","8630","773159","8630"
"2011-11-14","8770","8780","8720","8740","236230","8740"
"2011-11-15","8660","8710","8650","8690","190043","8690"
"2011-11-16","8670","8690","8570","8580","380115","8580"
"2011-11-17","8550","8610","8520","8590","286035","8590"
"2011-11-18","8490","8520","8480","8520","401682","8520"
"2011-11-21","8480","8490","8460","8470","179549","8470"
"2011-11-22","8390","8470","8370","8450","292123","8450"
"2011-11-24","8300","8330","8270","8270","396677","8270"
"2011-11-25","8250","8310","8250","8280","364623","8280"
"2011-11-28","8390","8440","8370","8410","181802","8410"
"2011-11-29","8480","8600","8470","8600","651349","8600"
"2011-11-30","8520","8550","8480","8520","419040","8520"
"2011-12-01","8760","8780","8700","8720","823901","8720"
"2011-12-02","8730","8760","8710","8750","179533","8750"
"2011-12-05","8820","8830","8790","8790","324144","8790"
"2011-12-06","8770","8790","8680","8690","174242","8690"
"2011-12-07","8730","8840","8730","8810","459441","8810"
"2011-12-08","8770","8800","8740","8770","83727","8770"
"2011-12-09","8670","8700","8620","8650","185906","8650"
"2011-12-12","8780","8800","8750","8760","649142","8760"
"2011-12-13","8640","8710","8640","8670","608444","8670"
"2011-12-14","8630","8650","8600","8640","388750","8640"
"2011-12-15","8540","8560","8490","8510","415495","8510"
"2011-12-16","8540","8550","8510","8540","277594","8540"
"2011-12-19","8490","8490","8390","8410","287883","8410"
"2011-12-20","8450","8480","8430","8470","114345","8470"
"2011-12-21","8570","8590","8550","8560","224963","8560"
"2011-12-22","8540","8550","8500","8500","105710","8500"
"2011-12-26","8650","8650","8590","8600","588518","8600"
"2011-12-27","8550","8590","8540","8590","55615","8590"
"2011-12-28","8560","8590","8540","8550","113704","8550"
"2011-12-29","8500","8530","8460","8530","142046","8530"
"2011-12-30","8560","8580","8540","8570","130307","8570"
