Date,open,hight,low,close,volume,close_adj
"2007-04-05","17750","17770","17660","17730","436430","17730"
"2007-04-06","17760","17800","17660","17730","238550","17730"
"2007-04-09","17850","17980","17850","17980","410660","17980"
"2007-04-10","17880","17950","17850","17900","377560","17900"
"2007-04-11","17920","17960","17860","17920","206590","17920"
"2007-04-12","17830","17850","17690","17750","372440","17750"
"2007-04-13","17890","17900","17560","17610","454840","17610"
"2007-04-16","17770","17940","17750","17870","474110","17870"
"2007-04-17","18010","18020","17680","17820","463410","17820"
"2007-04-18","17830","17940","17770","17880","321840","17880"
"2007-04-19","17750","17770","17460","17600","564170","17600"
"2007-04-20","17710","17740","17630","17650","281290","17650"
"2007-04-23","17830","17890","17650","17700","318290","17700"
"2007-04-24","17600","17740","17530","17650","352910","17650"
"2007-04-25","17600","17600","17460","17480","376320","17480"
"2007-04-26","17590","17740","17540","17680","386810","17680"
"2007-04-27","17580","17780","17540","17630","314610","17630"
"2007-05-01","17620","17650","17430","17500","295130","17500"
"2007-05-02","17570","17680","17470","17670","336570","17670"
"2007-05-07","17840","17950","17840","17920","543870","17920"
"2007-05-08","17880","17950","17830","17890","323560","17890"
"2007-05-09","17850","17990","17840","17990","332970","17990"
"2007-05-10","18030","18070","17950","18000","364460","18000"
"2007-05-11","17800","17840","17700","17800","414260","17800"
"2007-05-14","17930","18020","17920","17940","395330","17940"
"2007-05-15","17830","17850","17740","17790","316960","17790"
"2007-05-16","17740","17810","17680","17800","242160","17800"
"2007-05-17","17850","17900","17720","17760","240090","17760"
"2007-05-18","17820","17820","17570","17630","399420","17630"
"2007-05-21","17720","17840","17650","17790","338190","17790"
"2007-05-22","17820","17970","17790","17940","412740","17940"
"2007-05-23","17990","18050","17940","17950","257210","17950"
"2007-05-24","17940","18000","17860","17920","183420","17920"
"2007-05-25","17750","17770","17620","17720","540780","17720"
"2007-05-28","17770","17880","17770","17850","369900","17850"
"2007-05-29","17780","17940","17770","17930","239820","17930"
"2007-05-30","17880","17970","17730","17830","272690","17830"
"2007-05-31","17970","18120","17940","18120","844790","18120"
"2007-06-01","18190","18260","18180","18190","525130","18190"
"2007-06-04","18320","18340","18220","18240","287000","18240"
"2007-06-05","18250","18320","18200","18300","235100","18300"
"2007-06-06","18260","18310","18240","18290","214530","18290"
"2007-06-07","18100","18320","18100","18320","601510","18320"
"2007-06-08","18120","18130","17950","18040","788640","18040"
"2007-06-11","18160","18170","18050","18050","252910","18050"
"2007-06-12","18080","18120","17990","18030","161330","18030"
"2007-06-13","17900","18020","17840","17970","266880","17970"
"2007-06-14","18080","18120","18060","18100","263860","18100"
"2007-06-15","18190","18250","18180","18240","365550","18240"
"2007-06-18","18390","18440","18360","18410","469740","18410"
"2007-06-19","18390","18410","18350","18410","219390","18410"
"2007-06-20","18410","18550","18390","18450","404630","18450"
"2007-06-21","18360","18540","18340","18470","320960","18470"
"2007-06-22","18410","18450","18340","18450","419960","18450"
"2007-06-25","18360","18450","18310","18310","457680","18310"
"2007-06-26","18330","18350","18260","18330","238790","18330"
"2007-06-27","18240","18240","18090","18090","544160","18090"
"2007-06-28","18140","18210","18140","18200","282570","18200"
"2007-06-29","18250","18390","18230","18380","401560","18380"
"2007-07-02","18370","18420","18310","18410","178650","18410"
"2007-07-03","18420","18450","18310","18350","378520","18350"
"2007-07-04","18360","18370","18310","18320","740580","18320"
"2007-07-05","18370","18460","18360","18380","513910","18380"
"2007-07-06","18360","18360","18250","18300","968980","18300"
"2007-07-09","18380","18430","18380","18390","1874410","18390"
"2007-07-10","18380","18390","18340","18380","140370","18380"
"2007-07-11","18230","18250","18170","18190","494740","18190"
"2007-07-12","18230","18270","18060","18110","290970","18110"
"2007-07-13","18300","18410","18280","18390","492800","18390"
"2007-07-17","18370","18390","18300","18340","276630","18340"
"2007-07-18","18270","18270","18090","18170","480750","18170"
"2007-07-19","18220","18260","18170","18240","202350","18240"
"2007-07-20","18290","18350","18270","18290","295850","18290"
"2007-07-23","18100","18130","18020","18090","488580","18090"
"2007-07-24","18130","18150","18040","18140","236010","18140"
"2007-07-25","17890","18010","17870","17990","702530","17990"
"2007-07-26","17960","17990","17790","17810","457110","17810"
"2007-07-27","17430","17500","17330","17430","1192680","17430"
"2007-07-30","17230","17440","17170","17420","590260","17420"
"2007-07-31","17430","17450","17330","17390","385540","17390"
"2007-08-01","17230","17270","16950","16950","951660","16950"
"2007-08-02","17100","17120","16780","17120","517310","17120"
"2007-08-03","17180","17240","17040","17140","346810","17140"
"2007-08-06","16800","17090","16790","17000","403460","17000"
"2007-08-07","17190","17190","16990","17060","299580","17060"
"2007-08-08","17090","17210","17060","17210","231280","17210"
"2007-08-09","17390","17400","17280","17320","389520","17320"
"2007-08-10","16950","16980","16780","16900","836560","16900"
"2007-08-13","16950","17070","16860","16910","273510","16910"
"2007-08-14","16920","16990","16880","16970","164730","16970"
"2007-08-15","16760","16770","16520","16550","582300","16550"
"2007-08-16","16340","16360","15990","16180","976520","16180"
"2007-08-17","16080","16140","15350","15410","1445500","15410"
"2007-08-20","15890","16070","15830","15870","912140","15870"
"2007-08-21","15900","16220","15870","15990","524730","15990"
"2007-08-22","15980","16080","15910","16040","435510","16040"
"2007-08-23","16360","16500","16340","16480","762680","16480"
"2007-08-24","16410","16450","16300","16360","455210","16360"
"2007-08-27","16600","16630","16380","16420","353970","16420"
"2007-08-28","16320","16470","16310","16410","223070","16410"
"2007-08-29","15990","16180","15940","16180","607980","16180"
"2007-08-30","16380","16400","16210","16300","400780","16300"
"2007-08-31","16410","16720","16390","16720","704470","16720"
"2007-09-03","16640","16700","16570","16660","338570","16660"
"2007-09-04","16590","16640","16510","16530","218340","16530"
"2007-09-05","16640","16680","16260","16280","342570","16280"
"2007-09-06","16110","16390","15960","16360","529090","16360"
"2007-09-07","16260","16340","16140","16230","217370","16230"
"2007-09-10","15800","15970","15750","15880","594180","15880"
"2007-09-11","15890","16060","15720","15950","387760","15950"
"2007-09-12","16070","16170","15840","15910","314210","15910"
"2007-09-13","16010","16060","15910","15910","217730","15910"
"2007-09-14","16010","16260","16000","16240","432570","16240"
"2007-09-18","16060","16100","15900","15950","378010","15950"
"2007-09-19","16350","16530","16350","16510","606250","16510"
"2007-09-20","16600","16620","16460","16500","342840","16500"
"2007-09-21","16360","16470","16360","16410","309260","16410"
"2007-09-25","16440","16620","16430","16570","280500","16570"
"2007-09-26","16520","16650","16520","16630","337850","16630"
"2007-09-27","16800","17070","16800","17030","586360","17030"
"2007-09-28","17130","17140","16950","16950","325240","16950"
"2007-10-01","16990","17100","16880","17010","214020","17010"
"2007-10-02","17280","17280","17180","17230","334970","17230"
"2007-10-03","17260","17400","17210","17360","448090","17360"
"2007-10-04","17270","17370","17240","17290","287990","17290"
"2007-10-05","17260","17340","17230","17290","330400","17290"
"2007-10-09","17370","17440","17350","17370","365530","17370"
"2007-10-10","17410","17450","17350","17390","329430","17390"
"2007-10-11","17410","17700","17360","17670","745120","17670"
"2007-10-12","17660","17670","17480","17520","506750","17520"
"2007-10-15","17630","17650","17500","17560","328230","17560"
"2007-10-16","17450","17500","17320","17330","336650","17330"
"2007-10-17","17300","17320","17000","17160","608790","17160"
"2007-10-18","17190","17340","17180","17300","229730","17300"
"2007-10-19","17140","17140","16910","17010","582480","17010"
"2007-10-22","16490","16660","16430","16630","674350","16630"
"2007-10-23","16660","16750","16620","16660","270700","16660"
"2007-10-24","16720","16770","16520","16550","227120","16550"
"2007-10-25","16600","16650","16390","16440","345880","16440"
"2007-10-26","16580","16700","16550","16690","249400","16690"
"2007-10-29","16850","16970","16830","16900","262250","16900"
"2007-10-30","16830","16870","16680","16850","246050","16850"
"2007-10-31","16790","16920","16750","16890","262140","16890"
"2007-11-01","16980","17080","16980","17080","494330","17080"
"2007-11-02","16700","16820","16680","16700","655150","16700"
"2007-11-05","16620","16640","16410","16490","408890","16490"
"2007-11-06","16330","16550","16320","16450","300520","16450"
"2007-11-07","16520","16540","16270","16320","380880","16320"
"2007-11-08","15990","16040","15820","15950","892020","15950"
"2007-11-09","15970","16040","15750","15760","664990","15760"
"2007-11-12","15420","15470","15160","15400","889080","15400"
"2007-11-13","15350","15430","15170","15240","552830","15240"
"2007-11-14","15620","15710","15540","15690","423750","15690"
"2007-11-15","15720","15780","15550","15560","265270","15560"
"2007-11-16","15360","15380","15220","15370","343180","15370"
"2007-11-19","15410","15490","15230","15250","326200","15250"
"2007-11-20","15000","15420","14940","15400","518820","15400"
"2007-11-21","15270","15350","14960","15000","616420","15000"
"2007-11-22","14840","15190","14840","15010","369440","15010"
"2007-11-26","15140","15490","15130","15350","658590","15350"
"2007-11-27","15020","15520","14990","15430","605260","15430"
"2007-11-28","15440","15460","15280","15340","309180","15340"
"2007-11-29","15690","15750","15650","15730","378550","15730"
"2007-11-30","15710","15940","15710","15890","409030","15890"
"2007-12-03","15960","16000","15770","15870","334150","15870"
"2007-12-04","15860","15890","15640","15640","341080","15640"
"2007-12-05","15600","15870","15550","15840","299390","15840"
"2007-12-06","16040","16100","15940","16090","349170","16090"
"2007-12-07","16190","16300","16110","16130","443300","16130"
"2007-12-10","16190","16230","16020","16080","475290","16080"
"2007-12-11","16210","16280","16160","16270","277730","16270"
"2007-12-12","15890","16160","15870","16120","383310","16120"
"2007-12-13","16020","16030","15690","15700","429240","15700"
"2007-12-14","15790","15900","15630","15730","668100","15730"
"2007-12-17","15620","15710","15390","15390","414910","15390"
"2007-12-18","15200","15490","15190","15340","517410","15340"
"2007-12-19","15350","15460","15220","15240","204240","15240"
"2007-12-20","15330","15360","15180","15180","190940","15180"
"2007-12-21","15240","15480","15190","15450","361330","15450"
"2007-12-25","15790","15830","15700","15790","266140","15790"
"2007-12-26","15830","15900","15760","15880","117060","15880"
"2007-12-27","15820","15840","15720","15780","124150","15780"
"2007-12-28","15580","15620","15420","15430","203400","15430"
