Date,open,hight,low,close,volume,close_adj
"2009-06-04","9910","9980","9880","9910","421293","9910"
"2009-06-05","10000","10010","9960","10000","341547","10000"
"2009-06-08","10050","10150","10050","10090","768366","10090"
"2009-06-09","10080","10100","9990","10020","348676","10020"
"2009-06-10","10070","10230","10050","10230","651894","10230"
"2009-06-11","10240","10260","10190","10240","492016","10240"
"2009-06-12","10250","10400","10250","10370","820734","10370"
"2009-06-15","10350","10360","10260","10280","395378","10280"
"2009-06-16","10120","10150","9990","10010","656585","10010"
"2009-06-17","9960","10080","9940","10070","1105683","10070"
"2009-06-18","10000","10000","9880","9960","386839","9960"
"2009-06-19","9990","10060","9930","10000","508625","10000"
"2009-06-22","10020","10130","10000","10060","302051","10060"
"2009-06-23","9870","9880","9740","9780","526470","9780"
"2009-06-24","9830","9860","9770","9820","224518","9820"
"2009-06-25","9870","10110","9850","10020","498955","10020"
"2009-06-26","10100","10140","10030","10140","421491","10140"
"2009-06-29","10130","10180","9980","10050","582000","10050"
"2009-06-30","10160","10240","10150","10180","492306","10180"
"2009-07-01","10110","10320","10090","10150","814798","10150"
"2009-07-02","10200","10230","10100","10120","425287","10120"
"2009-07-03","9770","9880","9730","9860","780440","9860"
"2009-07-06","9780","9810","9690","9710","297599","9710"
"2009-07-07","9750","9770","9660","9690","338359","9690"
"2009-07-08","9580","9590","9450","9450","573347","9450"
"2009-07-09","9380","9430","9320","9330","587290","9330"
"2009-07-10","9400","9420","9290","9300","329523","9300"
"2009-07-13","9270","9380","9070","9080","514873","9080"
"2009-07-14","9280","9330","9210","9300","282904","9300"
"2009-07-15","9380","9380","9290","9310","337710","9310"
"2009-07-16","9510","9530","9350","9360","273938","9360"
"2009-07-17","9440","9460","9390","9420","159302","9420"
"2009-07-21","9590","9690","9540","9680","449690","9680"
"2009-07-22","9670","9790","9640","9750","522212","9750"
"2009-07-23","9730","9900","9730","9830","347161","9830"
"2009-07-24","9970","9990","9890","9960","679303","9960"
"2009-07-27","10060","10210","10060","10100","724014","10100"
"2009-07-28","10170","10170","10080","10110","298812","10110"
"2009-07-29","10070","10200","10050","10160","470896","10160"
"2009-07-30","10190","10240","10100","10220","459440","10220"
"2009-07-31","10340","10410","10290","10410","827469","10410"
"2009-08-03","10400","10420","10350","10380","354400","10380"
"2009-08-04","10500","10520","10390","10420","381866","10420"
"2009-08-05","10460","10460","10270","10290","276082","10290"
"2009-08-06","10300","10470","10300","10430","449109","10430"
"2009-08-07","10420","10460","10290","10460","338829","10460"
"2009-08-10","10580","10630","10520","10590","481478","10590"
"2009-08-11","10560","10630","10550","10610","313718","10610"
"2009-08-12","10510","10560","10470","10470","298870","10470"
"2009-08-13","10560","10590","10520","10550","214139","10550"
"2009-08-14","10560","10670","10560","10630","371049","10630"
"2009-08-17","10540","10550","10280","10280","532705","10280"
"2009-08-18","10220","10350","10210","10330","435684","10330"
"2009-08-19","10330","10360","10220","10240","355229","10240"
"2009-08-20","10290","10440","10230","10380","252124","10380"
"2009-08-21","10420","10420","10170","10300","290004","10300"
"2009-08-24","10490","10630","10490","10580","687509","10580"
"2009-08-25","10560","10610","10500","10540","379295","10540"
"2009-08-26","10580","10710","10560","10680","526079","10680"
"2009-08-27","10610","10620","10430","10540","669179","10540"
"2009-08-28","10590","10610","10500","10550","386601","10550"
"2009-08-31","10650","10800","10460","10510","1059471","10510"
"2009-09-01","10500","10620","10480","10530","552503","10530"
"2009-09-02","10340","10340","10250","10340","908128","10340"
"2009-09-03","10290","10330","10210","10230","483632","10230"
"2009-09-04","10290","10300","10180","10200","1321138","10200"
"2009-09-07","10340","10360","10310","10340","302891","10340"
"2009-09-08","10390","10440","10340","10440","231554","10440"
"2009-09-09","10400","10430","10280","10380","276555","10380"
"2009-09-10","10410","10560","10410","10560","676536","10560"
"2009-09-11","10530","10560","10440","10480","502103","10480"
"2009-09-14","10420","10430","10210","10270","603597","10270"
"2009-09-15","10310","10340","10220","10260","424918","10260"
"2009-09-16","10300","10430","10270","10300","548195","10300"
"2009-09-17","10430","10470","10380","10460","287237","10460"
"2009-09-18","10410","10440","10330","10430","526955","10430"
"2009-09-24","10440","10600","10420","10540","575379","10540"
"2009-09-25","10420","10440","10310","10390","521650","10390"
"2009-09-28","10170","10170","10050","10100","1044342","10100"
"2009-09-29","10220","10220","10140","10160","605681","10160"
"2009-09-30","10190","10230","10150","10190","362337","10190"
"2009-10-01","10120","10160","10040","10060","257573","10060"
"2009-10-02","9880","9880","9790","9820","535137","9820"
"2009-10-05","9810","9850","9750","9760","410492","9760"
"2009-10-06","9830","9840","9710","9750","324608","9750"
"2009-10-07","9850","9910","9830","9890","240764","9890"
"2009-10-08","9870","9940","9830","9930","306262","9930"
"2009-10-09","9950","10090","9930","10090","508047","10090"
"2009-10-13","10120","10200","10110","10150","334353","10150"
"2009-10-14","10190","10200","10100","10150","266568","10150"
"2009-10-15","10280","10360","10280","10320","660034","10320"
"2009-10-16","10380","10390","10300","10330","400920","10330"
"2009-10-19","10250","10360","10210","10330","410336","10330"
"2009-10-20","10430","10450","10400","10430","659767","10430"
"2009-10-21","10370","10440","10370","10410","412809","10410"
"2009-10-22","10330","10370","10240","10350","515303","10350"
"2009-10-23","10420","10460","10360","10370","423573","10370"
"2009-10-26","10350","10490","10340","10450","501560","10450"
"2009-10-27","10360","10390","10290","10330","423033","10330"
"2009-10-28","10270","10310","10150","10170","680670","10170"
"2009-10-29","9970","10020","9940","9960","730735","9960"
"2009-10-30","10140","10140","10060","10090","714693","10090"
"2009-11-02","9810","9920","9800","9920","1177547","9920"
"2009-11-04","9880","9930","9850","9910","381460","9910"
"2009-11-05","9880","9910","9770","9790","542766","9790"
"2009-11-06","9920","9940","9850","9870","564155","9870"
"2009-11-09","9850","9940","9810","9880","246698","9880"
"2009-11-10","10000","10070","9940","9960","565379","9960"
"2009-11-11","10000","10040","9930","9970","314878","9970"
"2009-11-12","10030","10040","9870","9870","200296","9870"
"2009-11-13","9890","9900","9800","9840","368574","9840"
"2009-11-16","9880","9890","9810","9880","316116","9880"
"2009-11-17","9950","9950","9800","9810","297302","9810"
"2009-11-18","9830","9880","9720","9750","360651","9750"
"2009-11-19","9750","9780","9580","9640","639733","9640"
"2009-11-20","9540","9600","9510","9580","344017","9580"
"2009-11-24","9600","9600","9480","9480","621898","9480"
"2009-11-25","9450","9540","9450","9530","549769","9530"
"2009-11-26","9440","9550","9400","9480","565503","9480"
"2009-11-27","9280","9320","9150","9150","1056023","9150"
"2009-11-30","9300","9440","9270","9420","920771","9420"
"2009-12-01","9320","9650","9310","9630","1012775","9630"
"2009-12-02","9620","9730","9590","9700","593442","9700"
"2009-12-03","9840","10060","9830","10030","1203965","10030"
"2009-12-04","10100","10110","9980","10090","737713","10090"
"2009-12-07","10230","10300","10180","10240","998437","10240"
"2009-12-08","10160","10230","10150","10200","777151","10200"
"2009-12-09","10110","10140","10070","10090","565464","10090"
"2009-12-10","10040","10130","9910","9910","560248","9910"
"2009-12-11","10060","10190","10000","10190","672034","10190"
"2009-12-14","10200","10210","10090","10190","363722","10190"
"2009-12-15","10140","10200","10110","10160","193773","10160"
"2009-12-16","10260","10330","10200","10260","538484","10260"
"2009-12-17","10310","10350","10240","10240","595612","10240"
"2009-12-18","10190","10250","10110","10240","407978","10240"
"2009-12-21","10300","10300","10270","10280","141312","10280"
"2009-12-22","10350","10470","10320","10450","681371","10450"
"2009-12-24","10560","10650","10540","10600","660115","10600"
"2009-12-25","10610","10620","10560","10600","294262","10600"
"2009-12-28","10620","10760","10610","10710","439759","10710"
"2009-12-29","10700","10800","10690","10730","340463","10730"
"2009-12-30","10800","10810","10620","10640","302136","10640"
