Date,open,hight,low,close,volume,close_adj
"2010-04-01","11310","11450","11290","11400","873475","11400"
"2010-04-02","11480","11490","11410","11460","466762","11460"
"2010-04-05","11520","11550","11480","11520","383932","11520"
"2010-04-06","11530","11530","11390","11460","338598","11460"
"2010-04-07","11470","11530","11430","11470","508707","11470"
"2010-04-08","11360","11410","11330","11330","434114","11330"
"2010-04-09","11380","11380","11320","11370","576286","11370"
"2010-04-12","11460","11530","11410","11430","337626","11430"
"2010-04-13","11390","11390","11250","11330","423746","11330"
"2010-04-14","11400","11450","11330","11370","312596","11370"
"2010-04-15","11480","11490","11420","11440","349129","11440"
"2010-04-16","11410","11410","11250","11270","746883","11270"
"2010-04-19","11110","11130","11050","11070","592751","11070"
"2010-04-20","11140","11180","11060","11080","530084","11080"
"2010-04-21","11200","11270","11190","11270","291137","11270"
"2010-04-22","11160","11160","11030","11120","413553","11120"
"2010-04-23","11080","11140","11030","11120","441164","11120"
"2010-04-26","11210","11340","11210","11340","983534","11340"
"2010-04-27","11280","11390","11280","11370","375172","11370"
"2010-04-28","11070","11150","11050","11100","811986","11100"
"2010-04-30","11250","11260","11200","11230","234937","11230"
"2010-05-06","10880","10910","10850","10850","840545","10850"
"2010-05-07","10420","10610","10350","10610","1480156","10610"
"2010-05-10","10580","10730","10540","10720","862686","10720"
"2010-05-11","10830","10830","10570","10590","976118","10590"
"2010-05-12","10630","10680","10510","10550","514297","10550"
"2010-05-13","10740","10820","10710","10810","472969","10810"
"2010-05-14","10630","10730","10560","10640","509364","10640"
"2010-05-17","10480","10510","10330","10420","833893","10420"
"2010-05-18","10480","10520","10380","10430","335773","10430"
"2010-05-19","10270","10360","10210","10320","686219","10320"
"2010-05-20","10280","10340","10180","10230","515089","10230"
"2010-05-21","9930","10020","9880","9940","1051459","9940"
"2010-05-24","9950","9970","9860","9930","441426","9930"
"2010-05-25","9810","9830","9600","9630","964242","9630"
"2010-05-26","9760","9810","9640","9660","688763","9660"
"2010-05-27","9590","9830","9560","9820","365799","9820"
"2010-05-28","9990","10000","9870","9970","649655","9970"
"2010-05-31","9920","10010","9900","9930","379934","9930"
"2010-06-01","9890","9920","9830","9900","444840","9900"
"2010-06-02","9810","9940","9730","9770","312808","9770"
"2010-06-03","9960","10120","9950","10120","684505","10120"
"2010-06-04","10080","10140","10050","10110","234561","10110"
"2010-06-07","9790","9810","9670","9690","680434","9690"
"2010-06-08","9620","9760","9600","9700","410402","9700"
"2010-06-09","9670","9670","9550","9640","766525","9640"
"2010-06-10","9680","9720","9610","9700","419872","9700"
"2010-06-11","9900","9940","9840","9880","417674","9880"
"2010-06-14","9990","10060","9990","10050","281748","10050"
"2010-06-15","10020","10090","10000","10030","257181","10030"
"2010-06-16","10210","10290","10200","10250","530880","10250"
"2010-06-17","10190","10230","10160","10180","178171","10180"
"2010-06-18","10220","10220","10140","10160","208518","10160"
"2010-06-21","10280","10430","10280","10420","345053","10420"
"2010-06-22","10310","10360","10270","10290","516000","10290"
"2010-06-23","10130","10140","10080","10080","410504","10080"
"2010-06-24","10060","10180","10060","10090","147803","10090"
"2010-06-25","9950","9960","9860","9900","537580","9900"
"2010-06-28","9930","9940","9850","9870","146964","9870"
"2010-06-29","9890","9940","9720","9720","184655","9720"
"2010-06-30","9570","9590","9520","9560","491023","9560"
"2010-07-01","9470","9470","9320","9370","683191","9370"
"2010-07-02","9410","9440","9330","9400","448807","9400"
"2010-07-05","9410","9460","9390","9460","321783","9460"
"2010-07-06","9230","9390","9120","9390","635835","9390"
"2010-07-07","9350","9360","9250","9310","391786","9310"
"2010-07-08","9540","9570","9510","9560","478615","9560"
"2010-07-09","9580","9640","9540","9600","621189","9600"
"2010-07-12","9570","9670","9560","9580","177457","9580"
"2010-07-13","9620","9660","9520","9550","279531","9550"
"2010-07-14","9770","9830","9770","9830","384854","9830"
"2010-07-15","9730","9760","9690","9690","209117","9690"
"2010-07-16","9630","9660","9410","9440","397734","9440"
"2010-07-20","9290","9410","9270","9340","346100","9340"
"2010-07-21","9430","9430","9250","9300","287137","9300"
"2010-07-22","9260","9280","9200","9240","398419","9240"
"2010-07-23","9460","9500","9390","9460","394791","9460"
"2010-07-26","9550","9590","9510","9510","333065","9510"
"2010-07-27","9520","9560","9510","9520","361495","9520"
"2010-07-28","9650","9790","9650","9770","401200","9770"
"2010-07-29","9680","9760","9670","9710","134642","9710"
"2010-07-30","9680","9680","9520","9570","305826","9570"
"2010-08-02","9590","9710","9580","9590","304652","9590"
"2010-08-03","9750","9780","9650","9690","375550","9690"
"2010-08-04","9640","9640","9500","9510","447270","9510"
"2010-08-05","9690","9720","9600","9650","271706","9650"
"2010-08-06","9590","9690","9560","9680","133251","9680"
"2010-08-09","9540","9600","9530","9590","161384","9590"
"2010-08-10","9650","9690","9530","9560","176099","9560"
"2010-08-11","9450","9470","9300","9320","821875","9320"
"2010-08-12","9140","9240","9080","9230","884675","9230"
"2010-08-13","9240","9300","9180","9300","513397","9300"
"2010-08-16","9170","9240","9110","9210","326439","9210"
"2010-08-17","9110","9210","9100","9200","326306","9200"
"2010-08-18","9280","9300","9180","9260","423923","9260"
"2010-08-19","9260","9400","9260","9400","486486","9400"
"2010-08-20","9240","9310","9180","9190","611573","9190"
"2010-08-23","9170","9200","9110","9120","370852","9120"
"2010-08-24","9050","9100","8990","8990","907107","8990"
"2010-08-25","8920","8970","8820","8850","935101","8850"
"2010-08-26","8930","8940","8850","8910","877792","8910"
"2010-08-27","8830","9050","8830","9010","541380","9010"
"2010-08-30","9180","9310","9140","9150","652951","9150"
"2010-08-31","9020","9030","8820","8830","737957","8830"
"2010-09-01","8850","8970","8820","8960","448419","8960"
"2010-09-02","9110","9130","8980","9060","592903","9060"
"2010-09-03","9130","9170","9070","9130","376858","9130"
"2010-09-06","9230","9340","9200","9310","630397","9310"
"2010-09-07","9260","9340","9230","9250","318667","9250"
"2010-09-08","9110","9130","9020","9050","502948","9050"
"2010-09-09","9150","9170","9090","9110","347686","9110"
"2010-09-10","9180","9320","9160","9250","477317","9250"
"2010-09-13","9370","9430","9330","9350","452816","9350"
"2010-09-14","9350","9360","9280","9350","466691","9350"
"2010-09-15","9260","9620","9230","9540","1845191","9540"
"2010-09-16","9660","9660","9510","9520","464420","9520"
"2010-09-17","9630","9680","9580","9670","687721","9670"
"2010-09-21","9710","9730","9610","9620","277303","9620"
"2010-09-22","9580","9650","9570","9600","582167","9600"
"2010-09-24","9450","9640","9440","9490","1052797","9490"
"2010-09-27","9580","9640","9570","9620","370606","9620"
"2010-09-28","9600","9640","9550","9570","427574","9570"
"2010-09-29","9610","9700","9590","9660","803764","9660"
"2010-09-30","9650","9660","9460","9470","402841","9470"
"2010-10-01","9560","9560","9450","9470","392806","9470"
"2010-10-04","9490","9610","9440","9450","376912","9450"
"2010-10-05","9410","9630","9410","9620","545413","9620"
"2010-10-06","9680","9790","9660","9770","854386","9770"
"2010-10-07","9750","9810","9740","9760","463694","9760"
"2010-10-08","9730","9760","9660","9680","266563","9680"
"2010-10-12","9740","9740","9470","9490","557679","9490"
"2010-10-13","9560","9600","9480","9500","508667","9500"
"2010-10-14","9600","9710","9570","9670","697657","9670"
"2010-10-15","9630","9640","9560","9610","287650","9610"
"2010-10-18","9620","9650","9560","9570","250026","9570"
"2010-10-19","9580","9660","9570","9610","250692","9610"
"2010-10-20","9500","9500","9400","9460","677785","9460"
"2010-10-21","9550","9580","9410","9460","900355","9460"
"2010-10-22","9490","9540","9480","9520","190298","9520"
"2010-10-25","9520","9540","9470","9500","194802","9500"
"2010-10-26","9470","9550","9450","9460","553570","9460"
"2010-10-27","9530","9540","9410","9490","587938","9490"
"2010-10-28","9450","9510","9440","9450","283318","9450"
"2010-10-29","9410","9420","9260","9280","1063599","9280"
"2010-11-01","9260","9350","9220","9250","568870","9250"
"2010-11-02","9230","9260","9210","9250","342221","9250"
"2010-11-04","9380","9460","9370","9450","544234","9450"
"2010-11-05","9600","9770","9600","9730","1102779","9730"
"2010-11-08","9790","9830","9770","9800","492650","9800"
"2010-11-09","9760","9810","9740","9770","354332","9770"
"2010-11-10","9840","9930","9830","9910","883110","9910"
"2010-11-11","9970","9980","9920","9940","550837","9940"
"2010-11-12","9900","9940","9810","9820","394109","9820"
"2010-11-15","9910","9930","9830","9920","627232","9920"
"2010-11-16","9980","10000","9860","9860","512854","9860"
"2010-11-17","9810","9920","9790","9920","313743","9920"
"2010-11-18","9910","10100","9880","10060","674185","10060"
"2010-11-19","10210","10230","10100","10140","651933","10140"
"2010-11-22","10230","10250","10180","10200","617373","10200"
"2010-11-24","10020","10160","10000","10140","812805","10140"
"2010-11-25","10200","10210","10130","10170","489718","10170"
"2010-11-26","10180","10220","10130","10150","293280","10150"
"2010-11-29","10180","10240","10130","10220","597940","10220"
"2010-11-30","10170","10200","10020","10040","967778","10040"
"2010-12-01","10030","10100","10000","10100","397332","10100"
"2010-12-02","10270","10280","10230","10250","559465","10250"
"2010-12-03","10330","10340","10240","10280","316393","10280"
"2010-12-06","10260","10270","10230","10260","315045","10260"
"2010-12-07","10250","10260","10180","10240","277438","10240"
"2010-12-08","10290","10350","10280","10320","419952","10320"
"2010-12-09","10370","10390","10330","10370","409961","10370"
"2010-12-10","10340","10420","10280","10320","549665","10320"
"2010-12-13","10310","10380","10290","10380","199208","10380"
"2010-12-14","10370","10410","10350","10400","320774","10400"
"2010-12-15","10410","10430","10370","10400","196600","10400"
"2010-12-16","10410","10440","10370","10400","268083","10400"
"2010-12-17","10400","10420","10370","10390","159345","10390"
"2010-12-20","10390","10390","10270","10320","195868","10320"
"2010-12-21","10360","10460","10360","10450","440909","10450"
"2010-12-22","10450","10490","10410","10430","430463","10430"
"2010-12-24","10360","10380","10350","10380","226336","10380"
"2010-12-27","10390","10470","10380","10450","253551","10450"
"2010-12-28","10420","10440","10390","10410","174051","10410"
"2010-12-29","10390","10450","10380","10450","223442","10450"
"2010-12-30","10410","10420","10300","10310","513886","10310"
