Date,open,hight,low,close,volume,close_adj
"2006-04-05","17520","17640","17350","17440","328050","17440"
"2006-04-06","17550","17680","17520","17680","318180","17680"
"2006-04-07","17680","17750","17590","17730","268620","17730"
"2006-04-10","17640","17650","17550","17640","324310","17640"
"2006-04-11","17620","17650","17450","17590","378940","17590"
"2006-04-12","17450","17490","17320","17350","493760","17350"
"2006-04-13","17420","17480","17240","17380","430350","17380"
"2006-04-14","17380","17460","17310","17390","221590","17390"
"2006-04-17","17420","17420","17170","17200","368760","17200"
"2006-04-18","17150","17440","17090","17390","344820","17390"
"2006-04-19","17590","17630","17510","17550","313760","17550"
"2006-04-20","17570","17590","17450","17500","173850","17500"
"2006-04-21","17480","17640","17420","17550","317840","17550"
"2006-04-24","17370","17400","17030","17040","805370","17040"
"2006-04-25","17060","17160","16950","17100","435100","17100"
"2006-04-26","17140","17270","17110","17230","257160","17230"
"2006-04-27","17300","17350","17260","17290","334370","17290"
"2006-04-28","17190","17200","16900","17150","673930","17150"
"2006-05-01","17100","17130","17020","17100","241970","17100"
"2006-05-02","17060","17360","17050","17310","349590","17310"
"2006-05-08","17560","17570","17430","17460","352890","17460"
"2006-05-09","17410","17450","17340","17340","296770","17340"
"2006-05-10","17310","17420","17050","17130","852140","17130"
"2006-05-11","17080","17250","17000","17050","443440","17050"
"2006-05-12","16800","16800","16590","16790","1250210","16790"
"2006-05-15","16460","16660","16450","16650","674450","16650"
"2006-05-16","16640","16760","16280","16350","803120","16350"
"2006-05-17","16420","16490","16200","16450","952930","16450"
"2006-05-18","16100","16320","16080","16240","932660","16240"
"2006-05-19","16200","16340","16090","16280","508210","16280"
"2006-05-22","16430","16440","15970","15970","659560","15970"
"2006-05-23","15860","15950","15740","15750","776450","15750"
"2006-05-24","15840","16110","15670","16100","870270","16100"
"2006-05-25","15970","16030","15810","15890","450860","15890"
"2006-05-26","16030","16160","15980","16140","293350","16140"
"2006-05-29","16300","16300","16050","16060","364340","16060"
"2006-05-30","16070","16110","15990","16000","352660","16000"
"2006-05-31","15740","15780","15600","15640","675130","15640"
"2006-06-01","15770","15820","15580","15670","402620","15670"
"2006-06-02","15790","15970","15440","15960","608820","15960"
"2006-06-05","15900","15960","15800","15830","214670","15830"
"2006-06-06","15630","15680","15510","15540","515440","15540"
"2006-06-07","15460","15610","15260","15260","697330","15260"
"2006-06-08","15140","15150","14680","14790","1296140","14790"
"2006-06-09","14880","15020","14550","14980","1490750","14980"
"2006-06-12","14830","15030","14750","14990","683320","14990"
"2006-06-13","14750","14830","14410","14460","831780","14460"
"2006-06-14","14200","14630","14190","14450","783170","14450"
"2006-06-15","14700","14760","14580","14630","558680","14630"
"2006-06-16","15020","15140","14950","15080","605230","15080"
"2006-06-19","14990","15100","14940","15050","294290","15050"
"2006-06-20","14970","15010","14780","14850","376970","14850"
"2006-06-21","14910","14910","14650","14850","481190","14850"
"2006-06-22","15040","15310","15030","15300","484880","15300"
"2006-06-23","15180","15300","15030","15260","497370","15260"
"2006-06-26","15220","15400","15150","15320","353530","15320"
"2006-06-27","15370","15380","15260","15310","250130","15310"
"2006-06-28","15100","15150","15000","15070","458540","15070"
"2006-06-29","15160","15320","15150","15290","348310","15290"
"2006-06-30","15650","15700","15560","15670","612130","15670"
"2006-07-03","15710","15780","15670","15710","403950","15710"
"2006-07-04","15760","15790","15700","15700","331530","15700"
"2006-07-05","15550","15680","15550","15610","251360","15610"
"2006-07-06","15520","15540","15360","15410","329680","15410"
"2006-07-07","15520","15530","15350","15390","278190","15390"
"2006-07-10","15200","15650","15170","15630","409560","15630"
"2006-07-11","15560","15590","15410","15530","376210","15530"
"2006-07-12","15510","15550","15250","15340","424030","15340"
"2006-07-13","15200","15470","15140","15160","382230","15160"
"2006-07-14","14960","15090","14870","14870","511300","14870"
"2006-07-18","14750","14800","14490","14510","759190","14510"
"2006-07-19","14590","14730","14540","14610","317000","14610"
"2006-07-20","14960","15050","14860","15030","496070","15030"
"2006-07-21","14930","14950","14870","14900","372920","14900"
"2006-07-24","14780","14940","14640","14850","424440","14850"
"2006-07-25","15070","15170","15070","15110","267490","15110"
"2006-07-26","15190","15200","14950","14950","457980","14950"
"2006-07-27","14990","15310","14920","15270","484480","15270"
"2006-07-28","15320","15460","15220","15430","425320","15430"
"2006-07-31","15600","15630","15490","15490","399050","15490"
"2006-08-01","15460","15610","15450","15490","386400","15490"
"2006-08-02","15420","15570","15370","15550","326850","15550"
"2006-08-03","15630","15660","15520","15570","333860","15570"
"2006-08-04","15600","15640","15530","15570","165230","15570"
"2006-08-07","15590","15600","15250","15270","301100","15270"
"2006-08-08","15320","15570","15270","15500","358160","15500"
"2006-08-09","15490","15760","15320","15740","457830","15740"
"2006-08-10","15670","15790","15620","15650","364320","15650"
"2006-08-11","15720","15760","15640","15680","266090","15680"
"2006-08-14","15660","15960","15640","15870","446570","15870"
"2006-08-15","15900","16000","15880","15940","335960","15940"
"2006-08-16","16080","16170","16060","16120","651120","16120"
"2006-08-17","16250","16290","16080","16110","519340","16110"
"2006-08-18","16140","16250","16100","16220","339050","16220"
"2006-08-21","16220","16240","16010","16050","339570","16050"
"2006-08-22","16090","16340","16080","16280","381010","16280"
"2006-08-23","16240","16320","16200","16260","239720","16260"
"2006-08-24","16170","16190","16000","16030","371890","16030"
"2006-08-25","16030","16250","15950","16040","483340","16040"
"2006-08-28","16080","16100","15830","15840","574220","15840"
"2006-08-29","15970","16040","15890","15980","317520","15980"
"2006-08-30","16030","16060","15860","15960","375220","15960"
"2006-08-31","15960","16300","15960","16240","628000","16240"
"2006-09-01","16140","16250","16110","16200","284910","16200"
"2006-09-04","16400","16500","16380","16440","564000","16440"
"2006-09-05","16440","16490","16370","16490","431250","16490"
"2006-09-06","16430","16480","16320","16360","325000","16360"
"2006-09-07","16200","16230","16030","16070","647720","16070"
"2006-09-08","16020","16260","15920","16120","431020","16120"
"2006-09-11","16150","16150","15850","15880","462310","15880"
"2006-09-12","15930","15980","15750","15780","491670","15780"
"2006-09-13","16030","16050","15810","15840","348850","15840"
"2006-09-14","15930","16090","15880","16030","317110","16030"
"2006-09-15","15960","15990","15850","15970","269260","15970"
"2006-09-19","16020","16180","15930","15950","426390","15950"
"2006-09-20","15850","15850","15700","15820","407950","15820"
"2006-09-21","15910","15950","15750","15890","289820","15890"
"2006-09-22","15790","15820","15660","15690","379720","15690"
"2006-09-25","15650","15770","15590","15700","397340","15700"
"2006-09-26","15770","15810","15660","15710","202520","15710"
"2006-09-27","15840","16070","15830","16060","379110","16060"
"2006-09-28","16130","16170","16050","16160","319370","16160"
"2006-09-29","16220","16260","16140","16240","274770","16240"
"2006-10-02","16300","16470","16290","16420","497680","16420"
"2006-10-03","16330","16400","16290","16380","231720","16380"
"2006-10-04","16430","16510","16160","16260","581270","16260"
"2006-10-05","16500","16630","16440","16570","926780","16570"
"2006-10-06","16600","16610","16500","16590","607620","16590"
"2006-10-10","16480","16770","16460","16630","747830","16630"
"2006-10-11","16670","16750","16540","16550","452740","16550"
"2006-10-12","16550","16650","16490","16510","312660","16510"
"2006-10-13","16680","16730","16640","16690","400490","16690"
"2006-10-16","16800","16870","16790","16840","329710","16840"
"2006-10-17","16840","16840","16700","16760","353850","16760"
"2006-10-18","16670","16820","16610","16800","433170","16800"
"2006-10-19","16820","16830","16630","16630","437230","16630"
"2006-10-20","16700","16800","16700","16770","299250","16770"
"2006-10-23","16780","16940","16740","16900","392770","16900"
"2006-10-24","16990","17040","16890","16920","493390","16920"
"2006-10-25","17000","17000","16840","16860","181310","16860"
"2006-10-26","16950","17000","16920","16960","265320","16960"
"2006-10-27","17010","17030","16780","16830","458890","16830"
"2006-10-30","16680","16700","16470","16540","619870","16540"
"2006-10-31","16540","16620","16450","16500","274190","16500"
"2006-11-01","16470","16590","16380","16520","339780","16520"
"2006-11-02","16410","16490","16350","16460","292420","16460"
"2006-11-06","16430","16540","16350","16500","245700","16500"
"2006-11-07","16690","16690","16520","16560","293500","16560"
"2006-11-08","16530","16570","16340","16380","319860","16380"
"2006-11-09","16380","16430","16240","16360","347330","16360"
"2006-11-10","16300","16430","16200","16200","413070","16200"
"2006-11-13","16160","16220","16060","16160","566790","16160"
"2006-11-14","16330","16460","16330","16440","474090","16440"
"2006-11-15","16490","16530","16400","16420","206710","16420"
"2006-11-16","16450","16520","16290","16320","281510","16320"
"2006-11-17","16320","16390","16210","16210","363140","16210"
"2006-11-20","16150","16180","15850","15850","854370","15850"
"2006-11-21","15890","15970","15840","15840","593680","15840"
"2006-11-22","15860","16040","15820","15990","665160","15990"
"2006-11-24","15930","15930","15780","15870","521130","15870"
"2006-11-27","15770","16050","15760","16030","421000","16030"
"2006-11-28","15830","16020","15800","16020","316500","16020"
"2006-11-29","16100","16270","16090","16240","449050","16240"
"2006-11-30","16330","16430","16300","16430","313610","16430"
"2006-12-01","16450","16520","16380","16480","318760","16480"
"2006-12-04","16390","16500","16330","16390","288600","16390"
"2006-12-05","16510","16550","16380","16430","255370","16430"
"2006-12-06","16460","16540","16390","16540","254280","16540"
"2006-12-07","16610","16690","16550","16630","581310","16630"
"2006-12-08","16660","16660","16520","16530","361740","16530"
"2006-12-11","16620","16750","16610","16710","371950","16710"
"2006-12-12","16780","16830","16730","16800","506000","16800"
"2006-12-13","16780","16830","16730","16830","299620","16830"
"2006-12-14","16860","16980","16860","16980","607970","16980"
"2006-12-15","17080","17100","17010","17060","642840","17060"
"2006-12-18","17120","17140","17080","17100","452450","17100"
"2006-12-19","17000","17090","16900","16950","445030","16950"
"2006-12-20","16970","17190","16970","17140","508950","17140"
"2006-12-21","17180","17250","17150","17200","436960","17200"
"2006-12-22","17160","17250","17140","17240","256730","17240"
"2006-12-25","17260","17280","17210","17240","226400","17240"
"2006-12-26","17240","17350","17210","17330","177710","17330"
"2006-12-27","17380","17410","17370","17400","196780","17400"
"2006-12-28","17440","17460","17330","17390","253590","17390"
"2006-12-29","17400","17430","17380","17380","128900","17380"
